inc_before_tax,sc_net_tax_liab_dol_chg_single,sc_net_tax_liab_dol_chg_mar0kids,sc_net_tax_liab_dol_chg_hoh2kids,sc_net_tax_liab_dol_chg_mar2kids
72880.0,-491.0,-315.80005,-292.76,-205.16003
72900.0,-491.24,-316.04004,-293.0,-205.40002
72920.0,-491.47998,-316.28003,-293.24,-205.64001
72940.0,-491.71997,-316.52002,-293.47998,-205.88
72960.0,-491.95996,-316.76,-293.71997,-206.12
72980.0,-492.19995,-317.0,-293.95996,-206.35999
73000.0,-492.43994,-317.24,-294.19995,-206.59998
73020.0,-492.67993,-317.47998,-294.43994,-206.83997
73040.0,-492.91992,-317.71997,-294.68005,-207.07996
73060.0,-493.1599,-317.95996,-294.92004,-207.31995
73080.0,-493.3999,-318.19995,-295.16003,-207.56006
73100.0,-493.6399,-318.43994,-295.40002,-207.80005
73120.0,-493.87988,-318.67993,-295.64,-208.04004
73140.0,-494.12012,-318.91992,-295.88,-208.28003
73160.0,-494.3601,-319.1599,-296.12,-208.52002
73180.0,-494.6001,-319.3999,-296.36,-208.76001
73200.0,-494.8401,-319.6399,-296.59998,-209.0
73220.0,-495.08008,-319.87988,-296.83997,-209.23999
73240.0,-495.32007,-320.12012,-297.07996,-209.47998
73260.0,-495.56006,-320.3601,-297.31995,-209.71997
73280.0,-495.80005,-320.6001,-297.56006,-209.95996
73300.0,-496.04004,-320.8401,-297.80005,-210.19995
73320.0,-496.28003,-321.08008,-298.04004,-210.43994
73340.0,-496.52002,-321.32007,-298.28003,-210.68005
73360.0,-496.76,-321.56006,-298.52002,-210.92004
73380.0,-497.0,-321.80005,-298.76,-211.16003
73400.0,-497.24,-322.04004,-299.0,-211.40002
73420.0,-497.47998,-322.28003,-299.24,-211.64001
73440.0,-497.71997,-322.52002,-299.47998,-211.88
73460.0,-497.95996,-322.76,-299.71997,-212.12
73480.0,-498.19995,-323.0,-299.95996,-212.35999
73500.0,-498.43994,-323.24,-300.19995,-212.59998
73520.0,-498.67993,-323.47998,-300.43994,-212.83997
73540.0,-498.91992,-323.71997,-300.68005,-213.07996
73560.0,-499.1599,-323.95996,-300.92004,-213.31995
73580.0,-499.3999,-324.19995,-301.16003,-213.56006
73600.0,-499.6399,-324.43994,-301.40002,-213.80005
73620.0,-499.87988,-324.67993,-301.64,-214.04004
73640.0,-500.12012,-324.91992,-301.88,-214.28003
73660.0,-500.3601,-325.1599,-302.12,-214.52002
73680.0,-500.6001,-325.3999,-302.36,-214.76001
73700.0,-500.8401,-325.6399,-302.59998,-215.0
73720.0,-501.08008,-325.87988,-302.83997,-215.23999
73740.0,-501.32007,-326.12012,-303.07996,-215.47998
73760.0,-501.56006,-326.3601,-303.31995,-215.71997
73780.0,-501.80005,-326.6001,-303.56006,-215.95996
73800.0,-502.04004,-326.8401,-303.80005,-216.19995
73820.0,-502.28003,-327.08008,-304.04004,-216.43994
73840.0,-502.52002,-327.32007,-304.28003,-216.68005
73860.0,-502.76,-327.56006,-304.52002,-216.92004
73880.0,-503.0,-327.80005,-304.76,-217.16003
73900.0,-503.24,-328.04004,-305.0,-217.40002
73920.0,-503.47998,-328.28003,-305.24,-217.64001
73940.0,-503.71997,-328.52002,-305.47998,-217.88
73960.0,-503.95996,-328.76,-305.71997,-218.12
73980.0,-504.19995,-329.0,-305.95996,-218.35999
74000.0,-504.43994,-329.24,-306.19995,-218.59998
74020.0,-504.67993,-329.47998,-306.43994,-218.83997
74040.0,-504.91992,-329.71997,-306.68005,-219.07996
74060.0,-505.1599,-329.95996,-306.92004,-219.31995
74080.0,-505.3999,-330.19995,-307.16003,-219.56006
74100.0,-505.6399,-330.43994,-307.40002,-219.80005
74120.0,-505.87988,-330.67993,-307.64,-220.04004
74140.0,-506.12012,-330.91992,-307.88,-220.28003
74160.0,-506.3601,-331.1599,-308.12,-220.52002
74180.0,-506.6001,-331.3999,-308.36,-220.76001
74200.0,-506.8401,-331.6399,-308.59998,-221.0
74220.0,-507.08008,-331.87988,-308.83997,-221.23999
74240.0,-507.32007,-332.12012,-309.07996,-221.47998
74260.0,-507.56006,-332.3601,-309.31995,-221.71997
74280.0,-507.80005,-332.6001,-309.56006,-221.95996
74300.0,-508.04004,-332.8401,-309.80005,-222.19995
74320.0,-508.28003,-333.08008,-310.04004,-222.43994
74340.0,-508.52002,-333.32007,-310.28003,-222.68005
74360.0,-508.76,-333.56006,-310.52002,-222.92004
74380.0,-509.0,-333.80005,-310.76,-223.16003
74400.0,-509.24,-334.04004,-311.0,-223.40002
74420.0,-509.47998,-334.28003,-311.24,-223.64001
74440.0,-509.71997,-334.52002,-311.47998,-223.88
74460.0,-509.95996,-334.76,-311.71997,-224.12
74480.0,-510.19995,-335.0,-311.95996,-224.35999
74500.0,-510.43994,-335.24,-312.19995,-224.59998
74520.0,-510.67993,-335.47998,-312.43994,-224.83997
74540.0,-510.91992,-335.71997,-312.68005,-225.07996
74560.0,-511.1599,-335.95996,-312.92004,-225.31995
74580.0,-511.3999,-336.19995,-313.16003,-225.56006
74600.0,-511.6399,-336.43994,-313.40002,-225.80005
74620.0,-511.87988,-336.67993,-313.64,-226.04004
74640.0,-512.1201,-336.91992,-313.88,-226.28003
74660.0,-512.3601,-337.1599,-314.12,-226.52002
74680.0,-512.6001,-337.3999,-314.36,-226.76001
74700.0,-512.8401,-337.6399,-314.59998,-227.0
74720.0,-513.0801,-337.87988,-314.83997,-227.23999
74740.0,-513.32007,-338.12012,-315.07996,-227.47998
74760.0,-513.56006,-338.3601,-315.31995,-227.71997
74780.0,-513.80005,-338.6001,-315.56006,-227.95996
74800.0,-514.04004,-338.8401,-315.80005,-228.19995
74820.0,-514.28,-339.08008,-316.04004,-228.43994
74840.0,-514.52,-339.32007,-316.28003,-228.68005
74860.0,-514.76,-339.56006,-316.52002,-228.92004
74880.0,-515.0,-339.80005,-316.76,-229.16003
74900.0,-515.24,-340.04004,-317.0,-229.40002
74920.0,-515.48,-340.28003,-317.24,-229.64001
74940.0,-515.72,-340.52002,-317.47998,-229.88
74960.0,-515.95996,-340.76,-317.71997,-230.12
74980.0,-516.19995,-341.0,-317.95996,-230.35999
75000.0,-516.43994,-341.24,-318.19995,-230.59998
75020.0,-516.67993,-341.47998,-318.43994,-230.83997
75040.0,-516.9199,-341.71997,-318.67993,-231.07996
75060.0,-517.1599,-341.95996,-318.91992,-231.31995
75080.0,-517.3999,-342.19995,-319.1599,-231.56006
75100.0,-517.6399,-342.43994,-319.3999,-231.80005
75120.0,-517.8799,-342.67993,-319.6399,-232.04004
75140.0,-518.1201,-342.91992,-319.87988,-232.28003
75160.0,-518.3601,-343.1599,-320.12012,-232.52002
75180.0,-518.6001,-343.3999,-320.3601,-232.76001
75200.0,-518.8401,-343.6399,-320.6001,-233.0
75220.0,-519.0801,-343.87988,-320.8401,-233.23999
75240.0,-519.32007,-344.12012,-321.08008,-233.47998
75260.0,-519.56006,-344.3601,-321.32007,-233.71997
75280.0,-519.80005,-344.6001,-321.56006,-233.95996
75300.0,-520.04004,-344.8401,-321.80005,-234.19995
75320.0,-520.28,-345.08008,-322.04004,-234.43994
75340.0,-520.52,-345.32007,-322.28003,-234.68005
75360.0,-520.76,-345.56006,-322.52002,-234.92004
75380.0,-521.0,-345.80005,-322.76,-235.16003
75400.0,-521.24,-346.04004,-323.0,-235.40002
75420.0,-521.48,-346.28003,-323.24,-235.64001
75440.0,-521.72,-346.52002,-323.47998,-235.88
75460.0,-521.95996,-346.76,-323.71997,-236.12
75480.0,-522.19995,-347.0,-323.95996,-236.35999
75500.0,-522.43994,-347.24,-324.19995,-236.59998
75520.0,-522.67993,-347.47998,-324.43994,-236.83997
75540.0,-522.9199,-347.71997,-324.67993,-237.07996
75560.0,-523.1599,-347.95996,-324.91992,-237.31995
75580.0,-523.3999,-348.19995,-325.1599,-237.56006
75600.0,-523.6399,-348.43994,-325.3999,-237.80005
75620.0,-523.8799,-348.67993,-325.6399,-238.04004
75640.0,-524.1201,-348.91992,-325.87988,-238.28003
75660.0,-524.3601,-349.1599,-326.12012,-238.52002
75680.0,-524.6001,-349.3999,-326.3601,-238.76001
75700.0,-524.8401,-349.6399,-326.6001,-239.0
75720.0,-525.0801,-349.87988,-326.8401,-239.23999
75740.0,-525.32007,-350.12012,-327.08008,-239.47998
75760.0,-525.56006,-350.3601,-327.32007,-239.71997
75780.0,-525.80005,-350.6001,-327.56006,-239.95996
75800.0,-526.04004,-350.8401,-327.80005,-240.19995
75820.0,-526.28,-351.08008,-328.04004,-240.43994
75840.0,-526.52,-351.32007,-328.28003,-240.68005
75860.0,-526.76,-351.56006,-328.52002,-240.92004
75880.0,-527.0,-351.80005,-328.76,-241.16003
75900.0,-527.24,-352.04004,-329.0,-241.40002
75920.0,-527.48,-352.28003,-329.24,-241.64001
75940.0,-527.72,-352.52002,-329.47998,-241.88
75960.0,-527.95996,-352.76,-329.71997,-242.12
75980.0,-528.19995,-353.0,-329.95996,-242.35999
76000.0,-528.43994,-353.24,-330.19995,-242.59998
76020.0,-528.67993,-353.47998,-330.43994,-242.83997
76040.0,-528.9199,-353.71997,-330.67993,-243.07996
76060.0,-529.1599,-353.95996,-330.91992,-243.31995
76080.0,-529.3999,-354.19995,-331.1599,-243.56006
76100.0,-529.6399,-354.43994,-331.3999,-243.80005
76120.0,-529.8799,-354.67993,-331.6399,-244.04004
76140.0,-530.1201,-354.91992,-331.87988,-244.28003
76160.0,-530.3601,-355.1599,-332.12012,-244.52002
76180.0,-530.6001,-355.3999,-332.3601,-244.76001
76200.0,-530.8401,-355.6399,-332.6001,-245.0
76220.0,-531.0801,-355.87988,-332.8401,-245.23999
76240.0,-531.32007,-356.12012,-333.08008,-245.47998
76260.0,-531.56006,-356.3601,-333.32007,-245.71997
76280.0,-531.80005,-356.6001,-333.56006,-245.95996
76300.0,-532.04004,-356.8401,-333.80005,-246.19995
76320.0,-532.28,-357.08008,-334.04004,-246.43994
76340.0,-532.52,-357.32007,-334.28003,-246.68005
76360.0,-532.76,-357.56006,-334.52002,-246.92004
76380.0,-533.0,-357.80005,-334.76,-247.16003
76400.0,-533.24,-358.04004,-335.0,-247.40002
76420.0,-533.48,-358.28003,-335.24,-247.64001
76440.0,-533.72,-358.52002,-335.47998,-247.88
76460.0,-533.95996,-358.76,-335.71997,-248.12
76480.0,-534.19995,-359.0,-335.95996,-248.35999
76500.0,-534.43994,-359.24,-336.19995,-248.59998
76520.0,-534.67993,-359.47998,-336.43994,-248.83997
76540.0,-534.9199,-359.71997,-336.67993,-249.07996
76560.0,-535.1599,-359.95996,-336.91992,-249.31995
76580.0,-535.3999,-360.19995,-337.1599,-249.56006
76600.0,-535.6399,-360.43994,-337.3999,-249.80005
76620.0,-535.8799,-360.67993,-337.6399,-250.04004
76640.0,-536.1201,-360.91992,-337.87988,-250.28003
76660.0,-536.3601,-361.1599,-338.12012,-250.52002
76680.0,-536.6001,-361.3999,-338.3601,-250.76001
76700.0,-536.8401,-361.6399,-338.6001,-251.0
76720.0,-537.0801,-361.87988,-338.8401,-251.23999
76740.0,-537.32007,-362.12012,-339.08008,-251.47998
76760.0,-537.56006,-362.3601,-339.32007,-251.71997
76780.0,-537.80005,-362.6001,-339.56006,-251.95996
76800.0,-538.04004,-362.8401,-339.80005,-252.19995
76820.0,-538.28,-363.08008,-340.04004,-252.43994
76840.0,-538.52,-363.32007,-340.28003,-252.68005
76860.0,-538.76,-363.56006,-340.52002,-252.92004
76880.0,-539.0,-363.80005,-340.76,-253.16003
76900.0,-539.24,-364.04004,-341.0,-253.40002
76920.0,-539.48,-364.28003,-341.24,-253.64001
76940.0,-539.72,-364.52002,-341.47998,-253.88
76960.0,-539.95996,-364.76,-341.71997,-254.12
76980.0,-540.19995,-365.0,-341.95996,-254.35999
77000.0,-540.43994,-365.24,-342.19995,-254.59998
77020.0,-540.67993,-365.47998,-342.43994,-254.83997
77040.0,-540.9199,-365.71997,-342.67993,-255.07996
77060.0,-541.1599,-365.95996,-342.91992,-255.31995
77080.0,-541.3999,-366.19995,-343.1599,-255.56006
77100.0,-541.6399,-366.43994,-343.3999,-255.80005
77120.0,-541.8799,-366.67993,-343.6399,-256.04004
77140.0,-542.1201,-366.91992,-343.87988,-256.28003
77160.0,-542.3601,-367.1599,-344.12012,-256.52002
77180.0,-542.6001,-367.3999,-344.3601,-256.76
77200.0,-542.8401,-367.6399,-344.6001,-257.0
77220.0,-543.0801,-367.87988,-344.8401,-257.24
77240.0,-543.32007,-368.12012,-345.08008,-257.47998
77260.0,-543.56006,-368.3601,-345.32007,-257.71997
77280.0,-543.80005,-368.6001,-345.56006,-257.95996
77300.0,-544.04004,-368.8401,-345.80005,-258.19995
77320.0,-544.28,-369.08008,-346.04004,-258.43994
77340.0,-544.52,-369.32007,-346.28003,-258.68005
77360.0,-544.76,-369.56006,-346.52002,-258.92004
77380.0,-545.0,-369.80005,-346.76,-259.16003
77400.0,-545.24,-370.04004,-347.0,-259.40002
77420.0,-545.48,-370.28003,-347.24,-259.64
77440.0,-545.72,-370.52002,-347.47998,-259.88
77460.0,-545.95996,-370.76,-347.71997,-260.12
77480.0,-546.19995,-371.0,-347.95996,-260.36
77500.0,-546.43994,-371.24,-348.19995,-260.59998
77520.0,-546.67993,-371.47998,-348.43994,-260.83997
77540.0,-546.9199,-371.71997,-348.67993,-261.07996
77560.0,-547.1599,-371.95996,-348.91992,-261.31995
77580.0,-547.3999,-372.19995,-349.1599,-261.56006
77600.0,-547.6399,-372.43994,-349.3999,-261.80005
77620.0,-547.8799,-372.67993,-349.6399,-262.04004
77640.0,-548.1201,-372.91992,-349.87988,-262.28003
77660.0,-548.3601,-373.1599,-350.12012,-262.52002
77680.0,-548.6001,-373.3999,-350.3601,-262.76
77700.0,-548.8401,-373.6399,-350.6001,-263.0
77720.0,-549.0801,-373.87988,-350.8401,-263.24
77740.0,-549.32007,-374.12012,-351.08008,-263.47998
77760.0,-549.56006,-374.3601,-351.32007,-263.71997
77780.0,-549.80005,-374.6001,-351.56006,-263.95996
77800.0,-550.04004,-374.8401,-351.80005,-264.19995
77820.0,-550.28,-375.08008,-352.04004,-264.43994
77840.0,-550.52,-375.32007,-352.28003,-264.68005
77860.0,-550.76,-375.56006,-352.52002,-264.92004
77880.0,-551.0,-375.80005,-352.76,-265.16003
77900.0,-551.24,-376.04004,-353.0,-265.40002
77920.0,-551.48,-376.28003,-353.24,-265.64
77940.0,-551.72,-376.52002,-353.47998,-265.88
77960.0,-551.95996,-376.76,-353.71997,-266.12
77980.0,-552.19995,-377.0,-353.95996,-266.36
78000.0,-552.43994,-377.24,-354.19995,-266.59998
78020.0,-552.67993,-377.47998,-354.43994,-266.83997
78040.0,-552.9199,-377.71997,-354.67993,-267.07996
78060.0,-553.1599,-377.95996,-354.91992,-267.31995
78080.0,-553.3999,-378.19995,-355.1599,-267.56006
78100.0,-553.6399,-378.43994,-355.3999,-267.80005
78120.0,-553.8799,-378.67993,-355.6399,-268.04004
78140.0,-554.1201,-378.91992,-355.87988,-268.28003
78160.0,-554.3601,-379.1599,-356.12012,-268.52002
78180.0,-554.6001,-379.3999,-356.3601,-268.76
78200.0,-554.8401,-379.6399,-356.6001,-269.0
78220.0,-555.0801,-379.87988,-356.8401,-269.24
78240.0,-555.32007,-380.12012,-357.08008,-269.47998
78260.0,-555.56006,-380.3601,-357.32007,-269.71997
78280.0,-555.80005,-380.6001,-357.56006,-269.95996
78300.0,-556.04004,-380.8401,-357.80005,-270.19995
78320.0,-556.28,-381.08008,-358.04004,-270.43994
78340.0,-556.52,-381.32007,-358.28003,-270.68005
78360.0,-556.76,-381.56006,-358.52002,-270.92004
78380.0,-557.0,-381.80005,-358.76,-271.16003
78400.0,-557.24,-382.04004,-359.0,-271.40002
78420.0,-557.48,-382.28003,-359.24,-271.64
78440.0,-557.72,-382.52002,-359.47998,-271.88
78460.0,-557.95996,-382.76,-359.71997,-272.12
78480.0,-558.19995,-383.0,-359.95996,-272.36
78500.0,-558.43994,-383.24,-360.19995,-272.59998
78520.0,-558.67993,-383.47998,-360.43994,-272.83997
78540.0,-558.9199,-383.71997,-360.67993,-273.07996
78560.0,-559.1599,-383.95996,-360.91992,-273.31995
78580.0,-559.3999,-384.19995,-361.1599,-273.56006
78600.0,-559.6399,-384.43994,-361.3999,-273.80005
78620.0,-559.8799,-384.67993,-361.6399,-274.04004
78640.0,-560.1201,-384.91992,-361.87988,-274.28003
78660.0,-560.3601,-385.1599,-362.12012,-274.52002
78680.0,-560.6001,-385.3999,-362.3601,-274.76
78700.0,-560.8401,-385.6399,-362.6001,-275.0
78720.0,-561.0801,-385.87988,-362.8401,-275.24
78740.0,-561.32007,-386.12012,-363.08008,-275.47998
78760.0,-561.56006,-386.3601,-363.32007,-275.71997
78780.0,-561.80005,-386.6001,-363.56006,-275.95996
78800.0,-562.04004,-386.8401,-363.80005,-276.19995
78820.0,-562.28,-387.08008,-364.04004,-276.43994
78840.0,-562.52,-387.32007,-364.28003,-276.68005
78860.0,-562.76,-387.56006,-364.52002,-276.92004
78880.0,-563.0,-387.80005,-364.76,-277.16003
78900.0,-563.24,-388.04004,-365.0,-277.40002
78920.0,-563.48,-388.28003,-365.24,-277.64
78940.0,-563.72,-388.52002,-365.47998,-277.88
78960.0,-563.95996,-388.76,-365.71997,-278.12
78980.0,-564.19995,-389.0,-365.95996,-278.36
79000.0,-564.43994,-389.24,-366.19995,-278.59998
79020.0,-564.67993,-389.47998,-366.43994,-278.83997
79040.0,-564.9199,-389.71997,-366.67993,-279.07996
79060.0,-565.1599,-389.95996,-366.91992,-279.31995
79080.0,-565.3999,-390.19995,-367.1599,-279.56006
79100.0,-565.6399,-390.43994,-367.3999,-279.80005
79120.0,-565.8799,-390.67993,-367.6399,-280.04004
79140.0,-566.1201,-390.91992,-367.87988,-280.28003
79160.0,-566.3601,-391.1599,-368.12012,-280.52002
79180.0,-566.6001,-391.3999,-368.3601,-280.76
79200.0,-566.8401,-391.6399,-368.6001,-281.0
79220.0,-567.0801,-391.87988,-368.8401,-281.24
79240.0,-567.32007,-392.12012,-369.08008,-281.47998
79260.0,-567.56006,-392.3601,-369.32007,-281.71997
79280.0,-567.80005,-392.6001,-369.56006,-281.95996
79300.0,-568.04004,-392.8401,-369.80005,-282.19995
79320.0,-568.28,-393.08008,-370.04004,-282.43994
79340.0,-568.52,-393.32007,-370.28003,-282.68005
79360.0,-568.76,-393.56006,-370.52002,-282.92004
79380.0,-569.0,-393.80005,-370.76,-283.16003
79400.0,-569.24,-394.04004,-371.0,-283.40002
79420.0,-569.48,-394.28003,-371.24,-283.64
79440.0,-569.72,-394.52002,-371.47998,-283.88
79460.0,-569.95996,-394.76,-371.71997,-284.12
79480.0,-570.19995,-395.0,-371.95996,-284.36
79500.0,-570.43994,-395.24,-372.19995,-284.59998
79520.0,-570.67993,-395.47998,-372.43994,-284.83997
79540.0,-570.9199,-395.71997,-372.67993,-285.07996
79560.0,-571.1599,-395.95996,-372.91992,-285.31995
79580.0,-571.3999,-396.19995,-373.1599,-285.56006
79600.0,-571.6399,-396.43994,-373.3999,-285.80005
79620.0,-571.8799,-396.67993,-373.6399,-286.04004
79640.0,-572.1201,-396.91992,-373.87988,-286.28003
79660.0,-572.3601,-397.1599,-374.12012,-286.52002
79680.0,-572.6001,-397.3999,-374.3601,-286.76
79700.0,-572.8401,-397.6399,-374.6001,-287.0
79720.0,-573.0801,-397.87988,-374.8401,-287.24
79740.0,-573.32007,-398.12012,-375.08008,-287.47998
79760.0,-573.56006,-398.3601,-375.32007,-287.71997
79780.0,-573.80005,-398.6001,-375.56006,-287.95996
79800.0,-574.04004,-398.8401,-375.80005,-288.19995
79820.0,-574.28,-399.08008,-376.04004,-288.43994
79840.0,-574.52,-399.32007,-376.28003,-288.68005
79860.0,-574.76,-399.56006,-376.52002,-288.92004
79880.0,-575.0,-399.80005,-376.76,-289.16003
79900.0,-575.24,-400.04004,-377.0,-289.40002
79920.0,-575.48,-400.28003,-377.24,-289.64
79940.0,-575.72,-400.52002,-377.47998,-289.88
79960.0,-575.95996,-400.76,-377.71997,-290.12
79980.0,-576.19995,-401.0,-377.95996,-290.36
80000.0,-576.43994,-401.24,-378.19995,-290.59998
80020.0,-576.67993,-401.47998,-378.43994,-290.83997
80040.0,-576.9199,-401.71997,-378.67993,-291.07996
80060.0,-577.1599,-401.95996,-378.91992,-291.31995
80080.0,-577.3999,-402.19995,-379.1599,-291.56006
80100.0,-577.6399,-402.43994,-379.3999,-291.80005
80120.0,-577.8799,-402.67993,-379.6399,-292.04004
80140.0,-578.1201,-402.91992,-379.87988,-292.28003
80160.0,-578.3601,-403.1599,-380.12012,-292.52002
80180.0,-578.6001,-403.3999,-380.3601,-292.76
80200.0,-578.8401,-403.6399,-380.6001,-293.0
80220.0,-579.0801,-403.87988,-380.8401,-293.24
80240.0,-579.32007,-404.12012,-381.08008,-293.47998
80260.0,-579.56006,-404.3601,-381.32007,-293.71997
80280.0,-579.80005,-404.6001,-381.56006,-293.95996
80300.0,-580.04004,-404.8401,-381.80005,-294.19995
80320.0,-580.28,-405.08008,-382.04004,-294.43994
80340.0,-580.52,-405.32007,-382.28003,-294.68005
80360.0,-580.76,-405.56006,-382.52002,-294.92004
80380.0,-581.0,-405.80005,-382.76,-295.16003
80400.0,-581.24,-406.04004,-383.0,-295.40002
80420.0,-581.48,-406.28003,-383.24,-295.64
80440.0,-581.72,-406.52002,-383.47998,-295.88
80460.0,-581.95996,-406.76,-383.71997,-296.12
80480.0,-582.19995,-407.0,-383.95996,-296.36
80500.0,-582.43994,-407.24,-384.19995,-296.59998
80520.0,-582.67993,-407.47998,-384.43994,-296.83997
80540.0,-582.9199,-407.71997,-384.67993,-297.07996
80560.0,-583.1599,-407.95996,-384.91992,-297.31995
80580.0,-583.3999,-408.19995,-385.1599,-297.56006
80600.0,-583.6399,-408.43994,-385.3999,-297.80005
80620.0,-583.8799,-408.67993,-385.6399,-298.04004
80640.0,-584.1201,-408.91992,-385.87988,-298.28003
80660.0,-584.3601,-409.1599,-386.12012,-298.52002
80680.0,-584.6001,-409.3999,-386.3601,-298.76
80700.0,-584.8401,-409.6399,-386.6001,-299.0
80720.0,-585.0801,-409.87988,-386.8401,-299.24
80740.0,-585.32007,-410.12012,-387.08008,-299.47998
80760.0,-585.56006,-410.3601,-387.32007,-299.71997
80780.0,-585.80005,-410.6001,-387.56006,-299.95996
80800.0,-586.04004,-410.8401,-387.80005,-300.19995
80820.0,-586.28,-411.08008,-388.04004,-300.43994
80840.0,-586.52,-411.32007,-388.28003,-300.68005
80860.0,-586.76,-411.56006,-388.52002,-300.92004
80880.0,-587.0,-411.80005,-388.76,-301.16003
80900.0,-587.24,-412.04004,-389.0,-301.40002
80920.0,-587.48,-412.28003,-389.24,-301.64
80940.0,-587.72,-412.52002,-389.47998,-301.88
80960.0,-587.95996,-412.76,-389.71997,-302.12
80980.0,-588.19995,-413.0,-389.95996,-302.36
81000.0,-588.43994,-413.24,-390.19995,-302.59998
81020.0,-588.67993,-413.47998,-390.43994,-302.83997
81040.0,-588.9199,-413.71997,-390.67993,-303.07996
81060.0,-589.1599,-413.95996,-390.91992,-303.31995
81080.0,-589.3999,-414.19995,-391.1599,-303.56006
81100.0,-589.6399,-414.43994,-391.3999,-303.80005
81120.0,-589.8799,-414.67993,-391.6399,-304.04004
81140.0,-590.1201,-414.91992,-391.87988,-304.28003
81160.0,-590.3601,-415.1599,-392.12012,-304.52002
81180.0,-590.6001,-415.3999,-392.3601,-304.76
81200.0,-590.8401,-415.6399,-392.6001,-305.0
81220.0,-591.0801,-415.87988,-392.8401,-305.24
81240.0,-591.32007,-416.12012,-393.08008,-305.47998
81260.0,-591.56006,-416.3601,-393.32007,-305.71997
81280.0,-591.80005,-416.6001,-393.56006,-305.95996
81300.0,-592.04004,-416.8401,-393.80005,-306.19995
81320.0,-592.28,-417.08008,-394.04004,-306.43994
81340.0,-592.52,-417.32007,-394.28003,-306.68005
81360.0,-592.76,-417.56006,-394.52002,-306.92004
81380.0,-593.0,-417.80005,-394.76,-307.16003
81400.0,-593.24,-418.04004,-395.0,-307.40002
81420.0,-593.48,-418.28003,-395.24,-307.64
81440.0,-593.72,-418.52002,-395.47998,-307.88
81460.0,-593.95996,-418.76,-395.71997,-308.12
81480.0,-594.19995,-419.0,-395.95996,-308.36
81500.0,-594.43994,-419.24,-396.19995,-308.59998
81520.0,-594.67993,-419.47998,-396.43994,-308.83997
81540.0,-594.9199,-419.71997,-396.67993,-309.07996
81560.0,-595.1599,-419.95996,-396.91992,-309.31995
81580.0,-595.3999,-420.19995,-397.1599,-309.56006
81600.0,-595.6399,-420.43994,-397.3999,-309.80005
81620.0,-595.8799,-420.67993,-397.6399,-310.04004
81640.0,-596.1201,-420.91992,-397.87988,-310.28003
81660.0,-596.3601,-421.1599,-398.12012,-310.52002
81680.0,-596.6001,-421.3999,-398.3601,-310.76
81700.0,-596.8401,-421.6399,-398.6001,-311.0
81720.0,-597.0801,-421.87988,-398.8401,-311.24
81740.0,-597.32007,-422.12012,-399.08008,-311.47998
81760.0,-597.56006,-422.3601,-399.32007,-311.71997
81780.0,-597.80005,-422.6001,-399.56006,-311.95996
81800.0,-598.04004,-422.8401,-399.80005,-312.19995
81820.0,-598.28,-423.08008,-400.04004,-312.43994
81840.0,-598.52,-423.32007,-400.28003,-312.68005
81860.0,-598.76,-423.56006,-400.52002,-312.92004
81880.0,-599.0,-423.80005,-400.76,-313.16003
81900.0,-599.24,-424.04004,-401.0,-313.40002
81920.0,-599.48,-424.28003,-401.24,-313.64
81940.0,-599.72,-424.52002,-401.47998,-313.88
81960.0,-599.95996,-424.76,-401.71997,-314.12
81980.0,-600.19995,-425.0,-401.95996,-314.36
82000.0,-600.43994,-425.24,-402.19995,-314.59998
82020.0,-600.67993,-425.47998,-402.43994,-314.83997
82040.0,-600.9199,-425.71997,-402.67993,-315.07996
82060.0,-601.1599,-425.95996,-402.91992,-315.31995
82080.0,-601.3999,-426.19995,-403.1599,-315.56006
82100.0,-601.6399,-426.43994,-403.3999,-315.80005
82120.0,-601.8799,-426.67993,-403.6399,-316.04004
82140.0,-602.1201,-426.91992,-403.87988,-316.28003
82160.0,-602.3601,-427.1599,-404.12012,-316.52002
82180.0,-602.6001,-427.3999,-404.3601,-316.76
82200.0,-602.8401,-427.6399,-404.6001,-317.0
82220.0,-603.0801,-427.87988,-404.8401,-317.24
82240.0,-603.32007,-428.12012,-405.08008,-317.47998
82260.0,-603.56006,-428.3601,-405.32007,-317.71997
82280.0,-603.80005,-428.6001,-405.56006,-317.95996
82300.0,-604.04004,-428.8401,-405.80005,-318.19995
82320.0,-604.28,-429.08008,-406.04004,-318.43994
82340.0,-604.52,-429.32007,-406.28003,-318.67993
82360.0,-604.76,-429.56006,-406.52002,-318.91992
82380.0,-605.0,-429.80005,-406.76,-319.1599
82400.0,-605.24,-430.04004,-407.0,-319.3999
82420.0,-605.48,-430.28003,-407.24,-319.6399
82440.0,-605.72,-430.52002,-407.47998,-319.87988
82460.0,-605.95996,-430.76,-407.71997,-320.12012
82480.0,-606.19995,-431.0,-407.95996,-320.3601
82500.0,-606.43994,-431.24,-408.19995,-320.6001
82520.0,-606.67993,-431.47998,-408.43994,-320.8401
82540.0,-606.9199,-431.71997,-408.67993,-321.08008
82560.0,-607.1599,-431.95996,-408.91992,-321.32007
82580.0,-607.3999,-432.19995,-409.1599,-321.56006
82600.0,-607.6399,-432.43994,-409.3999,-321.80005
82620.0,-607.8799,-432.67993,-409.6399,-322.04004
82640.0,-608.1201,-432.91992,-409.87988,-322.28003
82660.0,-608.3601,-433.1599,-410.12012,-322.52002
82680.0,-608.6001,-433.3999,-410.3601,-322.76
