inc_before_tax,sc_net_tax_liab_dol_chg_single,sc_net_tax_liab_dol_chg_mar0kids,sc_net_tax_liab_dol_chg_hoh2kids,sc_net_tax_liab_dol_chg_mar2kids
53500.0,-477.43994,-156.23999,-114.0,0.0
53520.0,-477.88,-156.68,-114.44,0.0
53540.0,-478.32007,-157.12,-114.880005,0.0
53560.0,-478.76,-157.56,-115.32001,0.0
53580.0,-479.20007,-158.0,-115.75995,0.0
53600.0,-479.64,-158.44,-116.20001,0.0
53620.0,-480.07996,-158.88,-116.640015,0.0
53640.0,-480.52002,-159.32,-117.08002,0.0
53660.0,-480.95996,-159.75995,-117.52002,0.0
53680.0,-481.40002,-160.20001,-117.95996,0.0
53700.0,-481.83997,-160.64001,-118.39996,0.0
53720.0,-482.2799,-161.08002,-118.84003,0.0
53740.0,-482.71997,-161.52002,-119.28003,0.0
53760.0,-483.16003,-161.95996,-119.72003,0.0
53780.0,-483.6001,-162.39996,-120.15997,0.0
53800.0,-484.04004,-162.84003,-120.599976,0.0
53820.0,-484.47998,-163.28003,-121.03998,0.0
53840.0,-484.92004,-163.72003,-121.48004,0.0
53860.0,-485.36,-164.15997,-121.920044,0.0
53880.0,-485.80005,-164.59998,-122.359985,0.0
53900.0,-486.24,-165.03998,-122.79999,0.0
53920.0,-486.67993,-165.48004,-123.23999,0.0
53940.0,-487.12,-165.92004,-123.67999,0.0
53960.0,-487.55994,-166.35999,-124.119995,0.0
53980.0,-488.0,-166.79999,-124.56,0.0
54000.0,-488.43994,-167.23999,-125.0,0.0
54020.0,-488.88,-167.68,-125.44,0.0
54040.0,-489.32007,-168.12,-125.880005,0.0
54060.0,-489.76,-168.56,-126.32001,0.0
54080.0,-490.20007,-169.0,-126.75995,0.0
54100.0,-490.64,-169.44,-127.20001,0.0
54120.0,-491.07996,-169.88,-127.640015,0.0
54140.0,-491.52002,-170.32,-128.08002,0.0
54160.0,-491.95996,-170.75995,-128.52002,0.0
54180.0,-492.40002,-171.20001,-128.95996,0.0
54200.0,-492.83997,-171.64001,-129.39996,0.0
54220.0,-493.2799,-172.08002,-129.84003,0.0
54240.0,-493.71997,-172.52002,-130.28003,0.0
54260.0,-494.16003,-172.95996,-130.72003,0.0
54280.0,-494.6001,-173.39996,-131.15997,0.0
54300.0,-495.04004,-173.84003,-131.59998,0.0
54320.0,-495.47998,-174.28003,-132.03998,0.0
54340.0,-495.92004,-174.72003,-132.48004,0.0
54360.0,-496.36,-175.15997,-132.92004,0.0
54380.0,-496.80005,-175.59998,-133.35999,0.0
54400.0,-497.24,-176.03998,-133.79999,0.0
54420.0,-497.67993,-176.48004,-134.23999,0.0
54440.0,-498.12,-176.92004,-134.68,0.0
54460.0,-498.55994,-177.35999,-135.12,0.0
54480.0,-499.0,-177.79999,-135.56,0.0
54500.0,-499.43994,-178.23999,-136.0,0.0
54520.0,-499.88,-178.68,-136.44,0.0
54540.0,-500.32007,-179.12,-136.88,0.0
54560.0,-500.76,-179.56,-137.32,0.0
54580.0,-501.20007,-180.0,-137.75995,0.0
54600.0,-501.64,-180.44,-138.20001,0.0
54620.0,-502.07996,-180.88,-138.64001,0.0
54640.0,-502.52002,-181.32,-139.08002,0.0
54660.0,-502.95996,-181.75995,-139.52002,0.0
54680.0,-503.40002,-182.20001,-139.95996,0.0
54700.0,-503.83997,-182.64001,-140.39996,0.0
54720.0,-504.2799,-183.08002,-140.84003,0.0
54740.0,-504.71997,-183.52002,-141.28003,0.0
54760.0,-505.16003,-183.95996,-141.72003,0.0
54780.0,-505.6001,-184.39996,-142.15997,0.0
54800.0,-506.04004,-184.84003,-142.59998,0.0
54820.0,-506.47998,-185.28003,-143.03998,0.0
54840.0,-506.92004,-185.72003,-143.48004,0.0
54860.0,-507.36,-186.15997,-143.92004,0.0
54880.0,-507.80005,-186.59998,-144.35999,0.0
54900.0,-508.24,-187.03998,-144.79999,0.0
54920.0,-508.67993,-187.48004,-145.23999,0.0
54940.0,-509.12,-187.92004,-145.68,0.0
54960.0,-509.55994,-188.35999,-146.12,0.0
54980.0,-510.0,-188.79999,-146.56,0.0
55000.0,-510.43994,-189.23999,-147.0,0.0
55020.0,-510.88,-189.68,-147.44,0.0
55040.0,-511.32007,-190.12,-147.88,0.0
55060.0,-511.76,-190.56,-148.32,0.0
55080.0,-512.2001,-191.0,-148.75995,0.0
55100.0,-512.64,-191.44,-149.20001,0.0
55120.0,-513.07996,-191.88,-149.64001,0.0
55140.0,-513.52,-192.32,-150.08002,0.0
55160.0,-513.95996,-192.75995,-150.52002,0.0
55180.0,-514.4,-193.20001,-150.95996,0.0
55200.0,-514.83997,-193.64001,-151.39996,0.0
55220.0,-515.2799,-194.08002,-151.84003,0.0
55240.0,-515.72,-194.52002,-152.28003,0.0
55260.0,-516.16003,-194.95996,-152.72003,0.0
55280.0,-516.6001,-195.39996,-153.15997,0.0
55300.0,-517.04004,-195.84003,-153.59998,0.0
55320.0,-517.48,-196.28003,-154.03998,0.0
55340.0,-517.92004,-196.72003,-154.48004,0.0
55360.0,-518.36,-197.15997,-154.92004,0.0
55380.0,-518.80005,-197.59998,-155.35999,0.0
55400.0,-519.24,-198.03998,-155.79999,0.0
55420.0,-519.67993,-198.48004,-156.23999,0.0
55440.0,-520.12,-198.92004,-156.68,0.0
55460.0,-520.55994,-199.35999,-157.12,0.0
55480.0,-521.0,-199.79999,-157.56,0.0
55500.0,-521.43994,-200.23999,-158.0,0.0
55520.0,-521.88,-200.68,-158.44,0.0
55540.0,-522.32007,-201.12,-158.88,0.0
55560.0,-522.76,-201.56,-159.32,0.0
55580.0,-523.2001,-202.0,-159.75995,0.0
55600.0,-523.64,-202.44,-160.20001,0.0
55620.0,-524.07996,-202.88,-160.64001,0.0
55640.0,-524.52,-203.32,-161.08002,0.0
55660.0,-524.95996,-203.75995,-161.52002,0.0
55680.0,-525.4,-204.20001,-161.95996,0.0
55700.0,-525.83997,-204.64001,-162.39996,0.0
55720.0,-526.2799,-205.08002,-162.84003,0.0
55740.0,-526.72,-205.52002,-163.28003,0.0
55760.0,-527.16003,-205.95996,-163.72003,0.0
55780.0,-527.6001,-206.39996,-164.15997,0.0
55800.0,-528.04004,-206.84003,-164.59998,0.0
55820.0,-528.48,-207.28003,-165.03998,0.0
55840.0,-528.92004,-207.72003,-165.48004,0.0
55860.0,-529.36,-208.15997,-165.92004,0.0
55880.0,-529.80005,-208.59998,-166.35999,0.0
55900.0,-530.24,-209.03998,-166.79999,0.0
55920.0,-530.67993,-209.48004,-167.23999,0.0
55940.0,-531.12,-209.92004,-167.68,0.0
55960.0,-531.55994,-210.35999,-168.12,0.0
55980.0,-532.0,-210.79999,-168.56,0.0
56000.0,-532.43994,-211.23999,-169.0,0.0
56020.0,-532.88,-211.68,-169.44,0.0
56040.0,-533.32007,-212.12,-169.88,0.0
56060.0,-533.76,-212.56,-170.32,0.0
56080.0,-534.2001,-213.0,-170.75995,0.0
56100.0,-534.64,-213.44,-171.20001,0.0
56120.0,-535.07996,-213.88,-171.64001,0.0
56140.0,-535.52,-214.32,-172.08002,0.0
56160.0,-535.95996,-214.75995,-172.52002,0.0
56180.0,-536.4,-215.20001,-172.95996,0.0
56200.0,-536.83997,-215.64001,-173.39996,0.0
56220.0,-537.2799,-216.08002,-173.84003,0.0
56240.0,-537.72,-216.52002,-174.28003,0.0
56260.0,-538.16003,-216.95996,-174.72003,0.0
56280.0,-538.6001,-217.39996,-175.15997,0.0
56300.0,-539.04004,-217.84003,-175.59998,0.0
56320.0,-539.48,-218.28003,-176.03998,0.0
56340.0,-539.92004,-218.71997,-176.48004,0.0
56360.0,-540.36,-219.16003,-176.92004,0.0
56380.0,-540.80005,-219.60004,-177.35999,0.0
56400.0,-541.24,-220.04004,-177.79999,0.0
56420.0,-541.67993,-220.48004,-178.23999,0.0
56440.0,-542.12,-220.92004,-178.68,0.0
56460.0,-542.55994,-221.35999,-179.12,0.0
56480.0,-543.0,-221.79999,-179.56,0.0
56500.0,-543.43994,-222.23999,-180.0,0.0
56520.0,-543.88,-222.68,-180.44,0.0
56540.0,-544.32007,-223.12,-180.88,0.0
56560.0,-544.76,-223.55994,-181.32,0.0
56580.0,-545.2001,-223.99994,-181.75995,0.0
56600.0,-545.64,-224.43994,-182.20001,0.0
56620.0,-546.07996,-224.88007,-182.64001,0.0
56640.0,-546.52,-225.32007,-183.08002,0.0
56660.0,-546.95996,-225.76001,-183.52002,0.0
56680.0,-547.4,-226.20001,-183.95996,0.0
56700.0,-547.83997,-226.64001,-184.39996,0.0
56720.0,-548.2799,-227.08002,-184.84003,0.0
56740.0,-548.72,-227.52002,-185.28003,0.0
56760.0,-549.16003,-227.95996,-185.72003,0.0
56780.0,-549.6001,-228.39996,-186.15997,0.0
56800.0,-550.04004,-228.83997,-186.59998,0.0
56820.0,-550.48,-229.27997,-187.03998,0.0
56840.0,-550.92004,-229.71997,-187.48004,0.0
56860.0,-551.36,-230.16003,-187.92004,0.0
56880.0,-551.80005,-230.60004,-188.35999,0.0
56900.0,-552.24,-231.04004,-188.79999,0.0
56920.0,-552.67993,-231.48004,-189.23999,0.0
56940.0,-553.12,-231.92004,-189.68,0.0
56960.0,-553.55994,-232.35999,-190.12,0.0
56980.0,-554.0,-232.79999,-190.56,0.0
57000.0,-554.43994,-233.23999,-191.0,0.0
57020.0,-554.88,-233.68,-191.44,0.0
57040.0,-555.32007,-234.12,-191.88,0.0
57060.0,-555.76,-234.55994,-192.32,0.0
57080.0,-556.2001,-234.99994,-192.75995,0.0
57100.0,-556.64,-235.43994,-193.20001,0.0
57120.0,-557.07996,-235.88007,-193.64001,0.0
57140.0,-557.52,-236.32007,-194.08002,0.0
57160.0,-557.95996,-236.76001,-194.52002,0.0
57180.0,-558.4,-237.20001,-194.95996,0.0
57200.0,-558.83997,-237.64001,-195.39996,0.0
57220.0,-559.2799,-238.08002,-195.84003,0.0
57240.0,-559.72,-238.52002,-196.28003,0.0
57260.0,-560.16003,-238.95996,-196.72003,0.0
57280.0,-560.6001,-239.39996,-197.15997,0.0
57300.0,-561.04004,-239.83997,-197.59998,0.0
57320.0,-561.48,-240.27997,-198.03998,0.0
57340.0,-561.92004,-240.71997,-198.48004,0.0
57360.0,-562.36,-241.16003,-198.92004,0.0
57380.0,-562.80005,-241.60004,-199.35999,0.0
57400.0,-563.24,-242.04004,-199.79999,0.0
57420.0,-563.67993,-242.48004,-200.23999,0.0
57440.0,-564.12,-242.92004,-200.68,0.0
57460.0,-564.55994,-243.35999,-201.12,0.0
57480.0,-565.0,-243.79999,-201.56,0.0
57500.0,-565.43994,-244.23999,-202.0,-1.2999878
57520.0,-565.88,-244.68,-202.44,-7.7400513
57540.0,-566.32007,-245.12,-202.88,-14.280029
57560.0,-566.76,-245.55994,-203.32,-20.720001
57580.0,-567.2001,-245.99994,-203.75995,-27.26001
57600.0,-567.64,-246.43994,-204.20001,-33.799988
57620.0,-568.07996,-246.88007,-204.64001,-40.23999
57640.0,-568.52,-247.32007,-205.08002,-44.48004
57660.0,-568.95996,-247.76001,-205.52002,-44.920013
57680.0,-569.4,-248.20001,-205.95996,-45.360016
57700.0,-569.83997,-248.64001,-206.39996,-45.799988
57720.0,-570.2799,-249.08002,-206.84003,-46.23999
57740.0,-570.72,-249.52002,-207.28003,-46.679993
57760.0,-571.16003,-249.95996,-207.72003,-47.119965
57780.0,-571.6001,-250.39996,-208.15997,-47.560028
57800.0,-572.04004,-250.83997,-208.59998,-48.0
57820.0,-572.48,-251.27997,-209.03998,-48.440002
57840.0,-572.92004,-251.71997,-209.48004,-48.880005
57860.0,-573.36,-252.16003,-209.92004,-49.319977
57880.0,-573.80005,-252.60004,-210.35999,-49.75998
57900.0,-574.24,-253.04004,-210.79999,-50.200012
57920.0,-574.67993,-253.48004,-211.23999,-50.640015
57940.0,-575.12,-253.92004,-211.68,-51.080017
57960.0,-575.55994,-254.35999,-212.12,-51.51999
57980.0,-576.0,-254.79999,-212.56,-51.95999
58000.0,-576.43994,-255.23999,-213.0,-52.399963
58020.0,-576.88,-255.68,-213.44,-52.840027
58040.0,-577.32007,-256.12,-213.88,-53.28003
58060.0,-577.76,-256.55994,-214.32,-53.72
58080.0,-578.2001,-256.99994,-214.75995,-54.160004
58100.0,-578.64,-257.43994,-215.20001,-54.599976
58120.0,-579.07996,-257.88007,-215.64001,-55.039978
58140.0,-579.52,-258.32007,-216.08002,-55.48004
58160.0,-579.95996,-258.76,-216.52002,-55.920013
58180.0,-580.4,-259.2,-216.95996,-56.360016
58200.0,-580.83997,-259.64,-217.39996,-56.799988
58220.0,-581.2799,-260.08002,-217.84003,-57.23999
58240.0,-581.72,-260.52002,-218.28003,-57.679993
58260.0,-582.16003,-260.95996,-218.71997,-58.119995
58280.0,-582.6001,-261.39996,-219.16003,-58.559998
58300.0,-583.04004,-261.83997,-219.60004,-59.0
58320.0,-583.48,-262.27997,-220.04004,-59.440002
58340.0,-583.92004,-262.71997,-220.48004,-59.880005
58360.0,-584.36,-263.16003,-220.92004,-60.320007
58380.0,-584.80005,-263.60004,-221.35999,-60.75995
58400.0,-585.24,-264.04004,-221.79999,-61.200012
58420.0,-585.67993,-264.48004,-222.23999,-61.640015
58440.0,-586.12,-264.92004,-222.68,-62.080017
58460.0,-586.55994,-265.36,-223.12,-62.52002
58480.0,-587.0,-265.8,-223.55994,-62.95996
58500.0,-587.43994,-266.24,-223.99994,-63.399963
58520.0,-587.8799,-266.68,-224.43994,-63.840027
58540.0,-588.31995,-267.12,-224.88007,-64.28003
58560.0,-588.7599,-267.55994,-225.32007,-64.72003
58580.0,-589.19995,-267.99994,-225.76001,-65.15997
58600.0,-589.6399,-268.43994,-226.20001,-65.599976
58620.0,-590.07983,-268.88007,-226.64001,-66.03998
58640.0,-590.52014,-269.32007,-227.08002,-66.48004
58660.0,-590.9601,-269.76,-227.52002,-66.920044
58680.0,-591.40015,-270.2,-227.95996,-67.359985
58700.0,-591.8401,-270.64,-228.39996,-67.79999
58720.0,-592.28,-271.08002,-228.83997,-68.23999
58740.0,-592.7201,-271.52002,-229.27997,-68.67999
58760.0,-593.16003,-271.95996,-229.71997,-69.119995
58780.0,-593.6001,-272.39996,-230.16003,-69.56
58800.0,-594.04004,-272.83997,-230.60004,-70.0
58820.0,-594.48,-273.27997,-231.04004,-70.44
58840.0,-594.92004,-273.71997,-231.48004,-70.880005
58860.0,-595.36,-274.16003,-231.92004,-71.32001
58880.0,-595.80005,-274.60004,-232.35999,-71.75995
58900.0,-596.24,-275.04004,-232.79999,-72.20001
58920.0,-596.67993,-275.48004,-233.23999,-72.640015
58940.0,-597.12,-275.92004,-233.68,-73.08002
58960.0,-597.55994,-276.36,-234.12,-73.52002
58980.0,-598.0,-276.8,-234.55994,-73.95996
59000.0,-598.43994,-277.24,-234.99994,-74.39996
59020.0,-598.8799,-277.68,-235.43994,-74.84003
59040.0,-599.31995,-278.12,-235.88007,-75.28003
59060.0,-599.7599,-278.55994,-236.32007,-75.72003
59080.0,-600.19995,-278.99994,-236.76001,-76.15994
59100.0,-600.6399,-279.43994,-237.20001,-76.600006
59120.0,-601.07983,-279.88007,-237.64001,-77.03995
59140.0,-601.52014,-280.32007,-238.08002,-77.48007
59160.0,-601.9601,-280.76,-238.52002,-77.92001
59180.0,-602.40015,-281.2,-238.95996,-78.360016
59200.0,-602.8401,-281.64,-239.39996,-78.79999
59220.0,-603.28,-282.08002,-239.83997,-79.24002
59240.0,-603.7201,-282.52002,-240.27997,-79.67999
59260.0,-604.16003,-282.95996,-240.71997,-80.119995
59280.0,-604.6001,-283.39996,-241.16003,-80.56
59300.0,-605.04004,-283.83997,-241.60004,-81.0
59320.0,-605.48,-284.27997,-242.04004,-81.44
59340.0,-605.92004,-284.71997,-242.48004,-81.880005
59360.0,-606.36,-285.16003,-242.92004,-82.32001
59380.0,-606.80005,-285.60004,-243.35999,-82.75995
59400.0,-607.24,-286.04004,-243.79999,-83.20001
59420.0,-607.67993,-286.48004,-244.23999,-83.640015
59440.0,-608.12,-286.92004,-244.68,-84.08002
59460.0,-608.55994,-287.36,-245.12,-84.52002
59480.0,-609.0,-287.8,-245.55994,-84.95996
59500.0,-609.43994,-288.24,-245.99994,-85.39996
59520.0,-609.8799,-288.68,-246.43994,-85.84003
59540.0,-610.31995,-289.12,-246.88007,-86.28003
59560.0,-610.7599,-289.55994,-247.32007,-86.72003
59580.0,-611.19995,-289.99994,-247.76001,-87.15997
59600.0,-611.6399,-290.43994,-248.20001,-87.599976
59620.0,-612.07983,-290.88007,-248.64001,-88.03998
59640.0,-612.52014,-291.32007,-249.08002,-88.48004
59660.0,-612.9601,-291.76,-249.52002,-88.920044
59680.0,-613.40015,-292.2,-249.95996,-89.359985
59700.0,-613.8401,-292.64,-250.39996,-89.79999
59720.0,-614.28,-293.08002,-250.83997,-90.23999
59740.0,-614.7201,-293.52002,-251.27997,-90.67999
59760.0,-615.16003,-293.95996,-251.71997,-91.119995
59780.0,-615.6001,-294.39996,-252.16003,-91.56
59800.0,-616.04004,-294.83997,-252.60004,-92.0
59820.0,-616.48,-295.27997,-253.04004,-92.44
59840.0,-616.92004,-295.71997,-253.48004,-92.880005
59860.0,-617.36,-296.16003,-253.92004,-93.32001
59880.0,-617.80005,-296.60004,-254.35999,-93.75995
59900.0,-618.24,-297.04004,-254.79999,-94.20001
59920.0,-618.67993,-297.48004,-255.23999,-94.640015
59940.0,-619.12,-297.92004,-255.68,-95.08002
59960.0,-619.55994,-298.36,-256.12,-95.52002
59980.0,-620.0,-298.8,-256.55994,-95.95996
60000.0,-620.43994,-299.24,-256.99994,-96.39996
60020.0,-620.8799,-299.68,-257.43994,-96.84003
60040.0,-621.31995,-300.12,-257.88007,-97.28003
60060.0,-621.7599,-300.55994,-258.32007,-97.72003
60080.0,-622.19995,-300.99994,-258.76,-98.15997
60100.0,-622.6399,-301.43994,-259.2,-98.599976
60120.0,-623.07983,-301.88007,-259.64,-99.03998
60140.0,-623.52014,-302.32007,-260.08002,-99.48004
60160.0,-623.9601,-302.76,-260.52002,-99.920044
60180.0,-624.40015,-303.2,-260.95996,-100.359985
60200.0,-624.8401,-303.64,-261.39996,-100.79999
60220.0,-625.28,-304.08002,-261.83997,-101.23999
60240.0,-625.7201,-304.52002,-262.27997,-101.67999
60260.0,-626.16003,-304.95996,-262.71997,-102.119995
60280.0,-626.6001,-305.39996,-263.16003,-102.56
60300.0,-627.04004,-305.83997,-263.60004,-103.0
60320.0,-627.48,-306.27997,-264.04004,-103.44
60340.0,-627.92004,-306.71997,-264.48004,-103.880005
60360.0,-628.36,-307.16003,-264.92004,-104.32001
60380.0,-628.80005,-307.60004,-265.36,-104.75995
60400.0,-629.24,-308.04004,-265.8,-105.20001
60420.0,-629.67993,-308.48004,-266.24,-105.640015
60440.0,-630.12,-308.92004,-266.68,-106.08002
60460.0,-630.55994,-309.36,-267.12,-106.52002
60480.0,-631.0,-309.8,-267.55994,-106.95996
60500.0,-631.43994,-310.24,-267.99994,-107.39996
60520.0,-631.8799,-310.68,-268.43994,-107.84003
60540.0,-632.31995,-311.12,-268.88007,-108.28003
60560.0,-632.7599,-311.55994,-269.32007,-108.72003
60580.0,-633.19995,-311.99994,-269.76,-109.15997
60600.0,-633.6399,-312.43994,-270.2,-109.599976
60620.0,-634.07983,-312.88007,-270.64,-110.03998
60640.0,-634.52014,-313.32007,-271.08002,-110.48004
60660.0,-634.9601,-313.76,-271.52002,-110.920044
60680.0,-635.40015,-314.2,-271.95996,-111.359985
60700.0,-635.8401,-314.64,-272.39996,-111.79999
60720.0,-636.28,-315.08002,-272.83997,-112.23999
60740.0,-636.7201,-315.52002,-273.27997,-112.67999
60760.0,-637.16003,-315.95996,-273.71997,-113.119995
60780.0,-637.6001,-316.39996,-274.16003,-113.56
60800.0,-638.04004,-316.83997,-274.60004,-114.0
60820.0,-638.48,-317.27997,-275.04004,-114.44
60840.0,-638.92004,-317.71997,-275.48004,-114.880005
60860.0,-639.36,-318.16003,-275.92004,-115.32001
60880.0,-639.80005,-318.60004,-276.36,-115.75995
60900.0,-640.24,-319.04004,-276.8,-116.20001
60920.0,-640.67993,-319.48004,-277.24,-116.640015
60940.0,-641.12,-319.92004,-277.68,-117.08002
60960.0,-641.55994,-320.36,-278.12,-117.52002
60980.0,-642.0,-320.8,-278.55994,-117.95996
61000.0,-642.43994,-321.24,-278.99994,-118.39996
61020.0,-642.8799,-321.68,-279.43994,-118.84003
61040.0,-643.31995,-322.12,-279.88007,-119.28003
61060.0,-643.7599,-322.55994,-280.32007,-119.72003
61080.0,-644.19995,-322.99994,-280.76,-120.15997
61100.0,-644.6399,-323.43994,-281.2,-120.599976
61120.0,-645.07983,-323.88007,-281.64,-121.03998
61140.0,-645.52014,-324.32007,-282.08002,-121.48004
61160.0,-645.9601,-324.76,-282.52002,-121.920044
61180.0,-646.40015,-325.2,-282.95996,-122.359985
61200.0,-646.8401,-325.64,-283.39996,-122.79999
61220.0,-647.28,-326.08002,-283.83997,-123.23999
61240.0,-647.7201,-326.52002,-284.27997,-123.67999
61260.0,-648.16003,-326.95996,-284.71997,-124.119995
61280.0,-648.6001,-327.39996,-285.16003,-124.56
61300.0,-649.04004,-327.83997,-285.60004,-125.0
61320.0,-649.48,-328.27997,-286.04004,-125.44
61340.0,-649.92004,-328.71997,-286.48004,-125.880005
61360.0,-650.36,-329.16003,-286.92004,-126.32001
61380.0,-650.80005,-329.60004,-287.36,-126.75995
61400.0,-651.24,-330.04004,-287.8,-127.20001
61420.0,-651.67993,-330.48004,-288.24,-127.640015
61440.0,-652.12,-330.92004,-288.68,-128.08002
61460.0,-652.55994,-331.36,-289.12,-128.52002
61480.0,-653.0,-331.8,-289.55994,-128.95996
61500.0,-653.43994,-332.24,-289.99994,-129.39996
61520.0,-653.8799,-332.68,-290.43994,-129.84003
61540.0,-654.31995,-333.12,-290.88007,-130.28003
61560.0,-654.7599,-333.55994,-291.32007,-130.72003
61580.0,-655.19995,-333.99994,-291.76,-131.15997
61600.0,-655.6399,-334.43994,-292.2,-131.59998
61620.0,-656.07983,-334.88007,-292.64,-132.03998
61640.0,-656.52014,-335.32007,-293.08002,-132.48004
61660.0,-656.9601,-335.76,-293.52002,-132.92004
61680.0,-657.40015,-336.2,-293.95996,-133.35999
61700.0,-657.8401,-336.64,-294.39996,-133.79999
61720.0,-658.28,-337.08002,-294.83997,-134.23999
61740.0,-658.7201,-337.52002,-295.27997,-134.68
61760.0,-659.16003,-337.95996,-295.71997,-135.12
61780.0,-659.6001,-338.39996,-296.16003,-135.56
61800.0,-660.04004,-338.83997,-296.60004,-136.0
61820.0,-660.48,-339.2799,-297.04004,-136.44
61840.0,-660.92004,-339.71997,-297.48004,-136.88
61860.0,-661.36,-340.16003,-297.92004,-137.32
61880.0,-661.80005,-340.6001,-298.36,-137.75995
61900.0,-662.24,-341.04004,-298.8,-138.20001
61920.0,-662.67993,-341.47998,-299.24,-138.64001
61940.0,-663.12,-341.92004,-299.68,-139.08002
61960.0,-663.55994,-342.36,-300.12,-139.52002
61980.0,-664.0,-342.80005,-300.55994,-139.95996
62000.0,-664.43994,-343.24,-300.99994,-140.39996
62020.0,-664.8799,-343.67993,-301.43994,-140.84003
62040.0,-665.31995,-344.12,-301.88007,-141.28003
62060.0,-665.7599,-344.55994,-302.32007,-141.72003
62080.0,-666.19995,-345.0,-302.76,-142.15997
62100.0,-666.6399,-345.43994,-303.2,-142.59998
62120.0,-667.07983,-345.88,-303.64,-143.03998
62140.0,-667.52014,-346.32007,-304.08002,-143.48004
62160.0,-667.9601,-346.76,-304.52002,-143.92004
62180.0,-668.40015,-347.20007,-304.95996,-144.35999
62200.0,-668.8401,-347.64,-305.39996,-144.79999
62220.0,-669.28,-348.07996,-305.83997,-145.23999
62240.0,-669.7201,-348.52002,-306.27997,-145.68
62260.0,-670.16003,-348.95996,-306.71997,-146.12
62280.0,-670.6001,-349.40002,-307.16003,-146.56
62300.0,-671.04004,-349.83997,-307.60004,-147.0
62320.0,-671.48,-350.2799,-308.04004,-147.44
62340.0,-671.92004,-350.71997,-308.48004,-147.88
62360.0,-672.36,-351.16003,-308.92004,-148.32
62380.0,-672.80005,-351.6001,-309.36,-148.75995
62400.0,-673.24,-352.04004,-309.8,-149.20001
62420.0,-673.67993,-352.47998,-310.24,-149.64001
62440.0,-674.12,-352.92004,-310.68,-150.08002
62460.0,-674.55994,-353.36,-311.12,-150.52002
62480.0,-675.0,-353.80005,-311.55994,-150.95996
62500.0,-675.43994,-354.24,-311.99994,-151.39996
62520.0,-675.8799,-354.67993,-312.43994,-151.84003
62540.0,-676.31995,-355.12,-312.88007,-152.28003
62560.0,-676.7599,-355.55994,-313.32007,-152.72003
62580.0,-677.19995,-356.0,-313.76,-153.15997
62600.0,-677.6399,-356.43994,-314.2,-153.59998
62620.0,-678.07983,-356.88,-314.64,-154.03998
62640.0,-678.52014,-357.32007,-315.08002,-154.48004
62660.0,-678.9601,-357.76,-315.52002,-154.92004
62680.0,-679.40015,-358.20007,-315.95996,-155.35999
62700.0,-679.8401,-358.64,-316.39996,-155.79999
62720.0,-680.28,-359.07996,-316.83997,-156.23999
62740.0,-680.7201,-359.52002,-317.27997,-156.68
62760.0,-681.16003,-359.95996,-317.71997,-157.12
62780.0,-681.6001,-360.40002,-318.16003,-157.56
62800.0,-682.04004,-360.83997,-318.60004,-158.0
62820.0,-682.48,-361.2799,-319.04004,-158.44
62840.0,-682.92004,-361.71997,-319.48004,-158.88
62860.0,-683.36,-362.16003,-319.92004,-159.32
62880.0,-683.80005,-362.6001,-320.36,-159.75995
62900.0,-684.24,-363.04004,-320.8,-160.20001
62920.0,-684.67993,-363.47998,-321.24,-160.64001
62940.0,-685.12,-363.92004,-321.68,-161.08002
62960.0,-685.55994,-364.36,-322.12,-161.52002
62980.0,-686.0,-364.80005,-322.55994,-161.95996
63000.0,-686.43994,-365.24,-322.99994,-162.39996
63020.0,-686.8799,-365.67993,-323.43994,-162.84003
63040.0,-687.31995,-366.12,-323.88007,-163.28003
63060.0,-687.7599,-366.55994,-324.32007,-163.72003
63080.0,-688.19995,-367.0,-324.76,-164.15997
63100.0,-688.6399,-367.43994,-325.2,-164.59998
63120.0,-689.07983,-367.88,-325.64,-165.03998
63140.0,-689.52014,-368.32007,-326.08002,-165.48004
63160.0,-689.9601,-368.76,-326.52002,-165.92004
63180.0,-690.40015,-369.20007,-326.95996,-166.35999
63200.0,-690.8401,-369.64,-327.39996,-166.79999
63220.0,-691.28,-370.07996,-327.83997,-167.23999
63240.0,-691.7201,-370.52002,-328.27997,-167.68
63260.0,-692.16003,-370.95996,-328.71997,-168.12
63280.0,-692.6001,-371.40002,-329.16003,-168.56
63300.0,-693.04004,-371.83997,-329.60004,-169.0
63320.0,-693.48,-372.2799,-330.04004,-169.44
63340.0,-693.92004,-372.71997,-330.48004,-169.88
63360.0,-694.36,-373.16003,-330.92004,-170.32
63380.0,-694.80005,-373.6001,-331.36,-170.75995
63400.0,-695.24,-374.04004,-331.8,-171.20001
63420.0,-695.67993,-374.47998,-332.24,-171.64001
63440.0,-696.12,-374.92004,-332.68,-172.08002
63460.0,-696.55994,-375.36,-333.12,-172.52002
63480.0,-697.0,-375.80005,-333.55994,-172.95996
63500.0,-697.43994,-376.24,-333.99994,-173.39996
63520.0,-697.8799,-376.67993,-334.43994,-173.84003
63540.0,-698.31995,-377.12,-334.88007,-174.28003
63560.0,-698.7599,-377.55994,-335.32007,-174.72003
63580.0,-699.19995,-378.0,-335.76,-175.15997
63600.0,-699.6399,-378.43994,-336.2,-175.59998
63620.0,-700.07983,-378.88,-336.64,-176.03998
63640.0,-700.52014,-379.32007,-337.08002,-176.48004
63660.0,-700.9601,-379.76,-337.52002,-176.92004
